Feature,Category,Correlation,Abs_Corr
Morgan_864,TOPOLOGICAL,-0.003941039268930786,0.003941039268930786
Morgan_383,TOPOLOGICAL,0.003929621464555611,0.003929621464555611
Morgan_131,TOPOLOGICAL,0.003908959621732009,0.003908959621732009
Morgan_708,TOPOLOGICAL,-0.003846522649737927,0.003846522649737927
Morgan_287,TOPOLOGICAL,0.0038376593989077248,0.0038376593989077248
Morgan_930,TOPOLOGICAL,-0.0038311810292215205,0.0038311810292215205
Morgan_344,TOPOLOGICAL,-0.0038165854117004163,0.0038165854117004163
Morgan_921,TOPOLOGICAL,0.003732707313541422,0.003732707313541422
Morgan_402,TOPOLOGICAL,-0.0036641774641282786,0.0036641774641282786
Morgan_993,TOPOLOGICAL,0.0035368277145759095,0.0035368277145759095
fr_azide,COMPOSITIONAL,0.003532274207067473,0.003532274207067473
Morgan_104,TOPOLOGICAL,0.003505701970050844,0.003505701970050844
Morgan_902,TOPOLOGICAL,-0.003355806706905548,0.003355806706905548
Morgan_569,TOPOLOGICAL,0.003300051857962633,0.003300051857962633
AUTOCORR2D_170,TOPOLOGICAL,0.0032503014249155317,0.0032503014249155317
Morgan_234,TOPOLOGICAL,-0.0032484824813193494,0.0032484824813193494
Morgan_800,TOPOLOGICAL,0.003192329738385132,0.003192329738385132
Morgan_539,TOPOLOGICAL,0.003178541751202834,0.003178541751202834
Morgan_977,TOPOLOGICAL,0.0031570908135327386,0.0031570908135327386
Morgan_559,TOPOLOGICAL,0.002867366056501769,0.002867366056501769
Morgan_339,TOPOLOGICAL,-0.0027341695319292704,0.0027341695319292704
Morgan_741,TOPOLOGICAL,0.002591067110027761,0.002591067110027761
Morgan_663,TOPOLOGICAL,0.002585365756542143,0.002585365756542143
Morgan_54,TOPOLOGICAL,-0.0025385055248005823,0.0025385055248005823
Morgan_442,TOPOLOGICAL,-0.0024989738807941727,0.0024989738807941727
Morgan_989,TOPOLOGICAL,-0.002433429047947738,0.002433429047947738
Morgan_617,TOPOLOGICAL,-0.0023870382562764312,0.0023870382562764312
Morgan_485,TOPOLOGICAL,0.002365585747786789,0.002365585747786789
Morgan_155,TOPOLOGICAL,0.0022889635646884724,0.0022889635646884724
Morgan_878,TOPOLOGICAL,-0.0022575868299982912,0.0022575868299982912
Morgan_288,TOPOLOGICAL,0.0021929994997357,0.0021929994997357
Morgan_1010,TOPOLOGICAL,0.0020065754274118837,0.0020065754274118837
Morgan_261,TOPOLOGICAL,-0.00200627166252063,0.00200627166252063
Morgan_18,TOPOLOGICAL,0.001985358260111972,0.001985358260111972
Morgan_871,TOPOLOGICAL,0.0019451588411808815,0.0019451588411808815
Morgan_784,TOPOLOGICAL,-0.0018247960295461418,0.0018247960295461418
Morgan_121,TOPOLOGICAL,0.0017884629840235482,0.0017884629840235482
Morgan_509,TOPOLOGICAL,0.0017669705597789533,0.0017669705597789533
Morgan_106,TOPOLOGICAL,0.0016357282510616577,0.0016357282510616577
Morgan_0,TOPOLOGICAL,0.0016228216104923832,0.0016228216104923832
AUTOCORR2D_155,TOPOLOGICAL,0.001609689094969005,0.001609689094969005
Morgan_999,TOPOLOGICAL,0.0015521081954834445,0.0015521081954834445
Morgan_207,TOPOLOGICAL,0.0015439060951815294,0.0015439060951815294
Morgan_351,TOPOLOGICAL,0.0015234450860718406,0.0015234450860718406
MACCS_106,TOPOLOGICAL,0.0013694403522069116,0.0013694403522069116
fr_thiocyan,COMPOSITIONAL,-0.0013300822716496602,0.0013300822716496602
Morgan_848,TOPOLOGICAL,0.0012947694685278845,0.0012947694685278845
Morgan_326,TOPOLOGICAL,0.0012409207165820768,0.0012409207165820768
Morgan_988,TOPOLOGICAL,-0.0012373393646833842,0.0012373393646833842
Morgan_932,TOPOLOGICAL,0.0011487866354907633,0.0011487866354907633
Morgan_543,TOPOLOGICAL,-0.0011236154511419687,0.0011236154511419687
Morgan_461,TOPOLOGICAL,0.0010902677244624568,0.0010902677244624568
Morgan_415,TOPOLOGICAL,-0.0010802094531492232,0.0010802094531492232
Morgan_72,TOPOLOGICAL,0.0010728357225947836,0.0010728357225947836
Morgan_122,TOPOLOGICAL,0.0007041025372121361,0.0007041025372121361
Morgan_456,TOPOLOGICAL,-0.0006968557058515336,0.0006968557058515336
Morgan_93,TOPOLOGICAL,-0.0006674191325272978,0.0006674191325272978
Morgan_38,TOPOLOGICAL,-0.00048302752956359374,0.00048302752956359374
Morgan_876,TOPOLOGICAL,-0.00045921540997862273,0.00045921540997862273
Morgan_395,TOPOLOGICAL,-0.00040412612270963974,0.00040412612270963974
Morgan_949,TOPOLOGICAL,0.00036254002810485694,0.00036254002810485694
Morgan_791,TOPOLOGICAL,0.0003526411666476575,0.0003526411666476575
Morgan_208,TOPOLOGICAL,0.0003027523137959182,0.0003027523137959182
Morgan_853,TOPOLOGICAL,0.0002897180996059044,0.0002897180996059044
Morgan_765,TOPOLOGICAL,0.00024120680232139101,0.00024120680232139101
Morgan_180,TOPOLOGICAL,0.00016359533416149721,0.00016359533416149721
Morgan_654,TOPOLOGICAL,0.00013923638321830086,0.00013923638321830086
Morgan_566,TOPOLOGICAL,-5.99402772303996e-05,5.99402772303996e-05
num_Na,COMPOSITIONAL,,
num_K,COMPOSITIONAL,,
num_Li,COMPOSITIONAL,,
fr_dihydropyridine,COMPOSITIONAL,,
fr_prisulfonamd,COMPOSITIONAL,,
MACCS_0,TOPOLOGICAL,,
MACCS_1,TOPOLOGICAL,,
MACCS_2,TOPOLOGICAL,,
MACCS_4,TOPOLOGICAL,,
MACCS_166,TOPOLOGICAL,,
