Feature,Pearson_r,Pearson_p,Spearman_r,Spearman_p,Abs_Pearson,Abs_Spearman,Quadratic_R2
Morgan_280,0.01063754791812457,0.3576345295254405,0.0021034477120659995,0.8556685299964406,0.01063754791812457,0.0021034477120659995,0.00011315742571049725
Morgan_177,0.010596680918620144,0.3594845936393643,0.010283109582488206,0.37387942724326295,0.010596680918620144,0.010283109582488206,0.00011228964649101503
Morgan_327,0.01055748481461042,0.3612646527740389,0.005773481876777904,0.6176020080880007,0.01055748481461042,0.005773481876777904,0.00011146048561072597
Morgan_851,0.010554317455539843,0.36140873673149787,0.010976709470808392,0.34251252886248573,0.010554317455539843,0.010976709470808392,0.00011139361695222672
MACCS_32,0.010492441082070338,0.36423073089702934,-0.009440826007564596,0.41427689251934774,0.010492441082070338,0.009440826007564596,0.00011009131986072784
Morgan_213,0.01049091377045239,0.36430056067379724,0.0162471065343558,0.16001494948527806,0.01049091377045239,0.0162471065343558,0.00011005927173912688
Morgan_386,-0.010483591379057945,0.3646354618323532,-0.013783555874069488,0.23327861925896404,0.010483591379057945,0.013783555874069488,0.00010990568820312685
Morgan_797,0.010439480654259245,0.3666570027015458,0.006253256237867245,0.5886866447096885,0.010439480654259245,0.006253256237867245,0.00010898275633053345
Morgan_880,-0.010413098764364156,0.3678693849481648,-0.019453719945260003,0.09249677584563838,0.010413098764364156,0.019453719945260003,0.00010843262587634239
MACCS_94,-0.010403894554545587,0.36829295190316985,-0.030151161616172702,0.009111543754159884,0.010403894554545587,0.030151161616172702,0.00010824102190198914
Morgan_107,-0.010398369476205246,0.3685473552515438,-0.013810779986913506,0.23235666241256517,0.010398369476205246,0.013810779986913506,0.00010812608776367139
Morgan_958,-0.01039322720189792,0.36878423051781584,-0.012583772400670858,0.2765095468646031,0.01039322720189792,0.012583772400670858,0.00010801917167024833
Morgan_902,0.010359546600257874,0.3703380441916355,0.004811720609019199,0.6773484592815602,0.010359546600257874,0.004811720609019199,0.000107320205762651
Morgan_365,-0.010347055913835418,0.37091531872777533,-0.015582746290885198,0.1777994769300415,0.010347055913835418,0.015582746290885198,0.00010706156608397688
Morgan_551,0.010321453887380632,0.3721002963407,0.005485298157353118,0.635263726516675,0.010321453887380632,0.005485298157353118,0.00010653241034919159
MACCS_102,0.010320773008853194,0.37213184247608555,-0.011837351719508673,0.30600453197937055,0.010320773008853194,0.011837351719508673,0.00010651835550012922
PEOE_VSA5,-0.010274821892514038,0.3742646568643141,0.005900311500349129,0.6098977920163096,0.010274821892514038,0.005900311500349129,0.0008148609120192107
Morgan_265,0.010243334966403091,0.37573047318899216,0.005431351477498417,0.638593507921341,0.010243334966403091,0.005431351477498417,0.0001049259112338996
Morgan_804,-0.010207057020257697,0.3774237143455731,-0.024380334589534407,0.03498406264218969,0.010207057020257697,0.024380334589534407,0.00010418401301481861
Morgan_418,-0.01020238684799594,0.37764203165561766,-0.011904830596735876,0.30325539127177215,0.01020238684799594,0.011904830596735876,0.0001040886973960875
Morgan_776,-0.01020228976379155,0.37764657089224984,-0.019855211326002896,0.08596094025989964,0.01020228976379155,0.019855211326002896,0.00010408671642425649
Morgan_411,0.010129114308044317,0.3810774943874385,0.004329074319703318,0.7081455720386483,0.010129114308044317,0.004329074319703318,0.00010259895666531182
Morgan_732,-0.010092369505901602,0.38280751358077103,-0.018242923671197245,0.11464760055943504,0.010092369505901602,0.018242923671197245,0.00010185592224354334
Morgan_68,-0.010071344463048018,0.38379957574315793,-0.0170287095338628,0.14085284959967506,0.010071344463048018,0.0170287095338628,0.00010143197929335379
Morgan_477,-0.010034422056905993,0.3855455551170736,-0.011412341307627003,0.3236983983953742,0.010034422056905993,0.011412341307627003,0.00010068962601594844
Morgan_844,0.010009580203322668,0.38672299750924044,0.005886424110477282,0.6107392928973416,0.010009580203322668,0.005886424110477282,0.00010019169584662979
Morgan_376,0.010000078204165515,0.3871739481569253,0.003424185184975971,0.7671545882156491,0.010000078204165515,0.003424185184975971,0.0001000015640892915
Morgan_706,-0.009951890597684752,0.3894657920303478,-0.013018882750210363,0.2602402118954387,0.009951890597684752,0.013018882750210363,9.904012646799742e-05
MACCS_33,0.009817509990670206,0.3959005043939132,-0.010548521052586248,0.36167250982183274,0.009817509990670206,0.010548521052586248,9.638350241691906e-05
Morgan_736,-0.009804144565408185,0.39654398903772986,-0.020350340149448413,0.07842004555986272,0.009804144565408185,0.020350340149448413,9.612125065916466e-05
Morgan_499,0.009785254882882871,0.3974545172488543,0.007157368439834415,0.5359665924271402,0.009785254882882871,0.007157368439834415,9.575121312288548e-05
Morgan_494,-0.00976247983965796,0.398554003506714,-0.018951197479321207,0.10123297663189597,0.00976247983965796,0.018951197479321207,9.530601261953375e-05
Morgan_922,0.009624451568692162,0.40525653835878517,0.003369459539075732,0.7707709954711929,0.009624451568692162,0.003369459539075732,9.263006799820062e-05
fr_amidine,0.009584598022307642,0.4072042529898891,0.022424848315756384,0.05245539714180104,0.009584598022307642,0.022424848315756384,0.0013480272425938633
Morgan_733,0.009519582453810686,0.41039363396505346,0.011917932229500027,0.302723529527621,0.009519582453810686,0.011917932229500027,9.062245009472392e-05
Morgan_813,-0.009513382034010046,0.41069857276239785,-0.0069969883304011864,0.5451426172032939,0.009513382034010046,0.0069969883304011864,9.050443772495864e-05
Morgan_751,-0.009468269884584312,0.4129212517849461,-0.02712448373818551,0.018978420056069003,0.009468269884584312,0.02712448373818551,8.9648134607212e-05
Morgan_661,0.009444920703858157,0.4140744605694996,-0.005996692752993166,0.6040718565623264,0.009444920703858157,0.005996692752993166,8.920652710198151e-05
num_B,-0.009441260090971139,0.41425542970527796,-0.010458064772194332,0.36580446492888496,0.009441260090971139,0.010458064772194332,8.92781886849825e-05
Morgan_310,-0.009424221048205466,0.41509840154220945,-0.014609597366206473,0.20644675754804226,0.009424221048205466,0.014609597366206473,8.881594236542778e-05
Morgan_350,0.009411434784508722,0.4157316409451081,0.005720310715073112,0.6208444914203596,0.009411434784508722,0.005720310715073112,8.857510470305918e-05
Morgan_708,0.009399126444033588,0.4163417496497388,0.0037733697203839907,0.7442019105998781,0.009399126444033588,0.0037733697203839907,8.834357791087655e-05
Morgan_198,-0.009366900956917636,0.41794162588697964,-0.017239323961798846,0.1360037978086254,0.009366900956917636,0.017239323961798846,8.773883353663248e-05
Morgan_901,0.009351739635086773,0.4186955800853968,0.008191725525419307,0.47871477872438184,0.009351739635086773,0.008191725525419307,8.745503420248824e-05
Morgan_132,0.009321312500405722,0.4202110970510485,0.005747447374224543,0.6191887183422184,0.009321312500405722,0.005747447374224543,8.688686673019586e-05
Morgan_12,-0.009295528620237985,0.42149786076389345,-0.014075432052544894,0.22352864763026203,0.009295528620237985,0.014075432052544894,8.640685232952361e-05
Morgan_992,0.009292945871312599,0.4216268819757888,0.0018065915662348415,0.8758590708225694,0.009292945871312599,0.0018065915662348415,8.635884296726015e-05
Morgan_852,0.009290945585230921,0.42172682216969504,0.0030296192935230595,0.7933372670834873,0.009290945585230921,0.0030296192935230595,8.632166986766165e-05
Morgan_383,0.009284856810217927,0.42203112080384103,0.0028809739422518354,0.8032635899315044,0.009284856810217927,0.0028809739422518354,8.62085659862899e-05
fr_furan,0.009234225994857891,0.4245664762584768,0.012123152873799984,0.2944735434451555,0.009234225994857891,0.012123152873799984,0.0001453954322268025
Morgan_630,-0.009226942167338693,0.4249319473143965,-0.007632485128434261,0.5092474242246827,0.009226942167338693,0.007632485128434261,8.513646175933864e-05
Morgan_261,-0.009151320318079713,0.4287371692475422,-0.009237510945814398,0.42440171170094765,0.009151320318079713,0.009237510945814398,8.374666356403271e-05
Morgan_660,-0.009140257313636603,0.42929550604349076,-0.017328994301553255,0.13397882071051215,0.009140257313636603,0.017328994301553255,8.354430375934196e-05
MACCS_59,0.00912034497962976,0.43030152198778004,-0.015061350515188256,0.19275676064525288,0.00912034497962976,0.015061350515188256,8.318069254720228e-05
Morgan_881,-0.009093119891829983,0.4316792065652601,-0.0199791568229455,0.0840203456815478,0.009093119891829983,0.0199791568229455,8.268482936713006e-05
Morgan_135,-0.009064687241740386,0.43312072263431034,-0.021222979836505652,0.06644471778745481,0.009064687241740386,0.021222979836505652,8.216855479037388e-05
Morgan_956,-0.009064602551637355,0.4331250205200104,-0.021198462270345643,0.06675933008590283,0.009064602551637355,0.021198462270345643,8.216701941887727e-05
Morgan_951,-0.009056651260354319,0.4335286455566928,-0.018471501070237095,0.11017348243941703,0.009056651260354319,0.018471501070237095,8.202293205150646e-05
MACCS_96,-0.008997893678989588,0.43651804299044605,-0.03477002605505773,0.0026335259859965403,0.008997893678989588,0.03477002605505773,8.096209065844295e-05
Morgan_285,0.008970389567081544,0.43792143418112345,-0.0035457768949403016,0.7591377329202507,0.008970389567081544,0.0035457768949403016,8.046788898508073e-05
Morgan_930,0.008969806435290956,0.43795121641283385,0.002567847958354949,0.82427597314905,0.008969806435290956,0.002567847958354949,8.04574274865244e-05
Morgan_1019,-0.008949738091015964,0.43897687452276374,-0.034719756201679226,0.0026714725883987076,0.008949738091015964,0.034719756201679226,8.009781189766141e-05
Morgan_763,-0.008926544858712901,0.44016395697798655,-0.01941523547612685,0.09314367206364699,0.008926544858712901,0.01941523547612685,7.968320311457777e-05
Morgan_93,0.00890045333913999,0.4415015782662629,0.009982713593044909,0.3879988745404722,0.00890045333913999,0.009982713593044909,7.921806964228395e-05
Morgan_683,0.008897824146626713,0.4416364967689419,0.0066499496124336165,0.5652612791312105,0.008897824146626713,0.0066499496124336165,7.91712745442652e-05
Morgan_762,0.008874916888728789,0.44281299393890833,0.0011339648411412815,0.9218871505958397,0.008874916888728789,0.0011339648411412815,7.876414978180701e-05
AUTOCORR2D_102,-0.008859679817184465,0.4435965481156878,0.09325222084446701,6.404310742233716e-16,0.008859679817184465,0.09325222084446701,0.001252513287833823
fr_Ndealkylation2,0.008835177664980312,0.44485821060202607,0.009537240912779599,0.4095259221373444,0.008835177664980312,0.009537240912779599,0.0005783769693713525
fr_term_acetylene,-0.008828949293669869,0.4451792471767153,-0.01480081285094322,0.20056835931432299,0.008828949293669869,0.01480081285094322,0.00042624855097728176
MACCS_36,0.008779774722744398,0.44771854499456487,-0.0031648929125374474,0.7843328457197918,0.008779774722744398,0.0031648929125374474,7.708444418197402e-05
Morgan_936,0.008714123898875124,0.45112144428257644,0.005342354153165293,0.6441026730662448,0.008714123898875124,0.005342354153165293,7.593595532506825e-05
Morgan_721,0.008708620396306838,0.45140737231209277,0.00646388596772268,0.5761927931179691,0.008708620396306838,0.00646388596772268,7.584006920691166e-05
Morgan_211,-0.008705421387576504,0.4515736201606259,-0.007012586378632621,0.5442467751018516,0.008705421387576504,0.007012586378632621,7.578436153510282e-05
Morgan_451,0.008662667525306679,0.4537987972863219,0.0016306001417074176,0.8878681820647549,0.008662667525306679,0.0016306001417074176,7.504180865391952e-05
Morgan_828,-0.008633550203265398,0.4553177767838454,-0.013788655441410906,0.23310572300103108,0.008633550203265398,0.013788655441410906,7.453818911207222e-05
Morgan_570,-0.008610981664778684,0.45649708830041474,-0.01193146692236684,0.30217473937134015,0.008610981664778684,0.01193146692236684,7.414900523106116e-05
EState_VSA10,-0.008595993482066144,0.4572812385047122,0.004808954416133621,0.6775234987753541,0.008595993482066144,0.004808954416133621,0.00827173149950211
Morgan_208,0.008584509010438827,0.4578825933134686,0.0024276256144401456,0.8337275677365839,0.008584509010438827,0.0024276256144401456,7.369379495003603e-05
fr_alkyl_carbamate,0.008536815551508136,0.46038468001498456,0.0029420755105437676,0.7991793745472202,0.008536815551508136,0.0029420755105437676,0.0001402289190103323
Morgan_796,0.008493059112123776,0.46268693348346057,0.0022767529486251094,0.8439238995856235,0.008493059112123776,0.0022767529486251094,7.213205308187476e-05
Morgan_982,0.00848000492294454,0.463375023436227,0.00499967303875155,0.6654964090829696,0.00848000492294454,0.00499967303875155,7.191048349308726e-05
MACCS_29,-0.008430945649013769,0.46596604197830577,-0.01365555624858085,0.23764814226193592,0.008430945649013769,0.01365555624858085,7.108084453644192e-05
Morgan_124,0.008394412575751294,0.4679007154526669,0.002349205149792751,0.8390240335267973,0.008394412575751294,0.002349205149792751,7.046616249173354e-05
Morgan_257,0.008391791801316079,0.4680396740240727,0.00971497025949492,0.40085345903398184,0.008391791801316079,0.00971497025949492,7.042216963648595e-05
Morgan_970,0.008361121368931431,0.4696675777614592,0.002215700556682755,0.8480575102225761,0.008361121368931431,0.002215700556682755,6.990835054587752e-05
Morgan_704,-0.008341118784214695,0.4707309444382954,-0.007562843200189599,0.5131197906409497,0.008341118784214695,0.007562843200189599,6.957426257214738e-05
Morgan_774,-0.008326214287485863,0.4715241523446896,-0.0072954849058369,0.5281271647908512,0.008326214287485863,0.0072954849058369,6.932584436114553e-05
Morgan_759,-0.008292512151331002,0.4733204725873552,-0.014062135647703552,0.22396637275633247,0.008292512151331002,0.014062135647703552,6.876575778003158e-05
Morgan_449,-0.00821108215286713,0.4776761748032932,-0.010583817909680672,0.36006814843062085,0.00821108215286713,0.010583817909680672,6.742187012109824e-05
Morgan_104,0.008204092310734365,0.4780510812685284,0.0029125100608080384,0.8011549411222393,0.008204092310734365,0.0029125100608080384,6.730713064306837e-05
Morgan_378,0.00817874238217859,0.47941209581302446,-0.014516796830534437,0.2093443205682785,0.00817874238217859,0.014516796830534437,6.689182695396312e-05
Morgan_980,0.008167315236843511,0.4800262994068401,-0.002057521723230519,0.8587863409399071,0.008167315236843511,0.002057521723230519,6.670503817773898e-05
Morgan_488,0.008155463206022937,0.4806637933213521,0.008002685936731715,0.488922475378866,0.008155463206022937,0.008002685936731715,6.651158010473335e-05
Morgan_501,0.008111644529028997,0.48302469983505,0.004996961059026533,0.6656668393406943,0.008111644529028997,0.004996961059026533,6.579877696522018e-05
Morgan_371,0.008067105892103304,0.48543083499434053,-0.003062188906911944,0.7911667180821023,0.008067105892103304,0.003062188906911944,6.507819747436638e-05
Morgan_172,0.008052229361438512,0.48623596081162,0.013253101547166808,0.2517621884659358,0.008052229361438512,0.013253101547166808,6.483839768933741e-05
fr_tetrazole,-0.00791443081271862,0.49372789018328017,-0.01011840833743663,0.3815810568882315,0.00791443081271862,0.01011840833743663,6.263821508933898e-05
AUTOCORR2D_164,0.007827470983334249,0.4984873873449434,-0.018906059702701455,0.10204881558654719,0.007827470983334249,0.018906059702701455,0.03155374534373012
MinAbsEStateIndex,0.007816080533589608,0.49911261278604,0.06401967601998075,2.996708249104739e-08,0.007816080533589608,0.06401967601998075,0.0010641064178050774
Morgan_801,-0.007803786056413071,0.4997879277456262,-0.011027223297644793,0.3402957832527881,0.007803786056413071,0.011027223297644793,6.089907681405826e-05
Morgan_865,0.007764578230029839,0.5019447825426832,0.007483876335776413,0.5175291400878193,0.007764578230029839,0.007483876335776413,6.0288675090225397e-05
num_Ca,0.0077335532495111875,0.5036549761162683,0.008897492795953843,0.4416535018909863,0.0077335532495111875,0.008897492795953843,5.9807845863013576e-05
Morgan_768,-0.007695959170401802,0.5057313928601636,0.0005250111752373801,0.9637892362044167,0.007695959170401802,0.0005250111752373801,5.9227787552296185e-05
Morgan_918,-0.00767270120325639,0.5070182417357106,-0.004869797001326527,0.6736775284112996,0.00767270120325639,0.004869797001326527,5.88703437545135e-05
Morgan_976,-0.007671088782899786,0.5071075196684341,-0.0017759866200323948,0.8779454860987599,0.007671088782899786,0.0017759866200323948,5.8845603115087464e-05
Morgan_344,0.007667769938442316,0.5072913064029819,0.005222755749601078,0.6515369731710845,0.007667769938442316,0.005222755749601078,5.879469582892316e-05
Morgan_558,-0.0076538219303753634,0.508064083622055,-0.023884494483381757,0.03886177281584173,0.0076538219303753634,0.023884494483381757,5.858099014188767e-05
Morgan_439,-0.007651346578098642,0.5082012928436008,-0.0111985975629107,0.33284387644050206,0.007651346578098642,0.0111985975629107,5.8543104458186335e-05
Morgan_686,0.007636301987238929,0.5090356350093754,0.003317339158206199,0.7742198796706488,0.007636301987238929,0.003317339158206199,5.831310804027545e-05
fr_phos_ester,0.007626460174216603,0.5095818297461879,0.006787357853619184,0.5572528514664579,0.007626460174216603,0.006787357853619184,0.0002299012723523397
Morgan_727,-0.007602794429062946,0.5108964709303133,-0.0039739037137343355,0.7311208742080417,0.007602794429062946,0.0039739037137343355,5.78024831306978e-05
Morgan_120,-0.007590095825422456,0.5116026129520014,-0.012931563591101336,0.2634508879233358,0.007590095825422456,0.012931563591101336,5.7609554639070915e-05
Morgan_156,0.007571819950478671,0.5126197883871079,0.006659261564468116,0.5647168172965755,0.007571819950478671,0.006659261564468116,5.733245736239123e-05
Morgan_756,0.007565065016882369,0.5129960124822994,0.005404473615496228,0.6402552342790191,0.007565065016882369,0.005404473615496228,5.723020870940232e-05
Morgan_78,0.007551166349600287,0.5137705675012061,-0.0021347094885094866,0.8535475237571988,0.007551166349600287,0.0021347094885094866,5.702011323927003e-05
Morgan_633,0.007543419349152552,0.5142025619021757,0.0015887204977060275,0.8907298207288818,0.007543419349152552,0.0015887204977060275,5.690317547701884e-05
Morgan_102,-0.007518609819436251,0.5155872804449507,-0.020177064345493646,0.0809953822861544,0.007518609819436251,0.020177064345493646,5.6529493616896964e-05
Morgan_535,0.007470747996592179,0.5182640960211545,0.0023173694157063844,0.8411762941636547,0.007470747996592179,0.0023173694157063844,5.58120756285474e-05
Morgan_969,-0.007469581087822223,0.5183294484721592,-0.015332304728692991,0.18487240914632078,0.007469581087822223,0.015332304728692991,5.579464162730474e-05
mose_cyc7,-0.007458430121897454,0.5189541704447795,0.008610803870827804,0.4565063856747431,0.007458430121897454,0.008610803870827804,0.0002355872882763288
Morgan_162,0.007449645151704827,0.5194466134857835,0.00023728691893131897,0.9836295128786329,0.007449645151704827,0.00023728691893131897,5.549721288611309e-05
Morgan_212,-0.007397795539761714,0.5223579559307632,-0.017822452253334564,0.12324984529510326,0.007397795539761714,0.017822452253334564,5.472737884815171e-05
Morgan_894,0.00736773455803884,0.5240497035288395,0.005885172604236022,0.6108151527047161,0.00736773455803884,0.005885172604236022,5.428351251768326e-05
Morgan_803,-0.007348339576361756,0.5251426870151118,-0.014671040006245584,0.20454438801994712,0.007348339576361756,0.014671040006245584,5.39980945295504e-05
Morgan_856,-0.007289655185281378,0.5284568725158102,-0.006380431325764057,0.5811280678029034,0.007289655185281378,0.006380431325764057,5.313907272019858e-05
Morgan_476,-0.007223952268119219,0.532180022295219,-0.014188099262142125,0.21984412096500508,0.007223952268119219,0.014188099262142125,5.2185486371980616e-05
Morgan_59,-0.007187374417874457,0.5342584983554491,-0.004193653287113042,0.7168757366579135,0.007187374417874457,0.004193653287113042,5.165835102249883e-05
fr_C_S,0.007136811477800799,0.5371383848830701,0.004570121585842544,0.692701136487182,0.007136811477800799,0.004570121585842544,0.0007496229207784033
Morgan_782,0.007089472278345726,0.539841711102618,0.004459618729847655,0.6997659176599065,0.007089472278345726,0.004459618729847655,5.026061718549357e-05
Morgan_415,0.007078835910769947,0.5404500410567373,0.011116070849295721,0.33641915870210903,0.007078835910769947,0.011116070849295721,5.0109917851703933e-05
Morgan_345,0.007008419566979809,0.5444860157935724,0.02039116760134518,0.0778230435587547,0.007008419566979809,0.02039116760134518,4.9117944826648774e-05
Morgan_684,-0.00699111078829792,0.5454803716003824,-0.020030350532144733,0.08322923050223642,0.00699111078829792,0.020030350532144733,4.8875630054179275e-05
Morgan_590,-0.006967903640868221,0.5468149893106633,-0.012261280816276079,0.28900634821028554,0.006967903640868221,0.012261280816276079,4.855168114836772e-05
Morgan_75,0.006909798204667394,0.5501636436009747,-0.003175776332923843,0.7836096317194698,0.006909798204667394,0.003175776332923843,4.774531122919701e-05
Morgan_123,0.006889540379111086,0.551333484775909,0.000759630480738084,0.9476268745366591,0.006889540379111086,0.000759630480738084,4.7465766635390594e-05
Morgan_155,-0.006813680766170997,0.5557250276747709,-0.010834973462582621,0.34878162031447413,0.006813680766170997,0.010834973462582621,4.642624558326425e-05
Morgan_467,0.006773618161415363,0.5580511365839342,0.006609106924704871,0.5676522908663069,0.006773618161415363,0.006609106924704871,4.588190299648076e-05
Morgan_908,0.006748038370077285,0.5595388188375392,0.002954073361868508,0.7983780424647462,0.006748038370077285,0.002954073361868508,4.5536021844094776e-05
Morgan_25,0.006736354002856343,0.5602190035641912,0.00268371105365548,0.8164854108849946,0.006736354002856343,0.00268371105365548,4.5378465251766364e-05
Morgan_861,-0.006693865306770343,0.5626957794136404,-0.01607317198686503,0.16453562639867958,0.006693865306770343,0.01607317198686503,4.480783274496414e-05
Morgan_514,0.006679924006146672,0.5635096036714128,0.0020760787663584935,0.8575262775237262,0.006679924006146672,0.0020760787663584935,4.4621384727716595e-05
Morgan_853,-0.006568300536526507,0.5700460013201841,-0.011465628187075473,0.32144414306530017,0.006568300536526507,0.011465628187075473,4.314257193804849e-05
Morgan_109,0.006560742766111804,0.5704898691609734,0.0005850599667785694,0.9596509364216422,0.006560742766111804,0.0005850599667785694,4.304334564297907e-05
fr_N_O,0.006509752227197874,0.5734888378137282,-0.007840318670460443,0.4977826736846298,0.006509752227197874,0.007840318670460443,4.606992324474035e-05
Morgan_359,0.006454225926093239,0.576763047814565,0.0017318242708332268,0.8809576341861908,0.006454225926093239,0.0017318242708332268,4.1657032304853736e-05
Morgan_516,0.006256605924422986,0.5884869772391255,0.0014047554981128046,0.9033165301573487,0.006256605924422986,0.0014047554981128046,3.9145117693317744e-05
Morgan_298,0.00622854201051052,0.5901607713150646,-0.0006564071631157645,0.9547354218480704,0.00622854201051052,0.0006564071631157645,3.87947355766638e-05
Morgan_771,0.00617450541243187,0.5933897925135754,0.0038313168474771934,0.7404141816279726,0.00617450541243187,0.0038313168474771934,3.812451708795628e-05
Morgan_130,-0.006128741956008951,0.5961307514352795,-0.027187170643601377,0.0187040082370819,0.006128741956008951,0.027187170643601377,3.756147796296627e-05
Morgan_234,0.00605126845291959,0.6007840520150131,0.005246893622915867,0.6500337268843872,0.00605126845291959,0.005246893622915867,3.66178498891756e-05
Morgan_741,0.005991467230160337,0.6043870811615605,0.0023957102145435653,0.8358822166809041,0.005991467230160337,0.0023957102145435653,3.589767957012935e-05
Morgan_427,0.005937473057063144,0.6076485392972671,0.005507969443128753,0.6338665666859538,0.005937473057063144,0.005507969443128753,3.5253586303185536e-05
Morgan_628,0.0059071868982607054,0.6094813706786971,0.0037246705376696746,0.7473899410882405,0.0059071868982607054,0.0037246705376696746,3.4894857050993267e-05
Morgan_291,-0.005840445945136288,0.6135289877785897,-0.012031501206641185,0.29813918871645223,0.005840445945136288,0.012031501206641185,3.411080883786166e-05
Morgan_31,-0.005838967435690671,0.6136187885792378,-0.013628776730822236,0.2385695787709594,0.005838967435690671,0.013628776730822236,3.409354071481907e-05
Morgan_154,-0.005836856226190103,0.6137470279751948,-0.015284607863779779,0.1862427340475179,0.005836856226190103,0.015284607863779779,3.406889060508789e-05
Morgan_207,-0.005832982733606513,0.6139823429501315,-0.0024413015730636767,0.8328046674568867,0.005832982733606513,0.0024413015730636767,3.402368757055019e-05
Morgan_986,0.005762583625226664,0.6182660012165887,0.009549845994275887,0.40890719403796005,0.005762583625226664,0.009549845994275887,3.320737003764673e-05
Morgan_694,-0.005695418244738978,0.6223650237866486,-0.015591061871555597,0.17756813353450845,0.005695418244738978,0.015591061871555597,3.243778898232019e-05
Morgan_209,0.005633207818496411,0.6261721262434834,0.0007115356479283046,0.9509384754290151,0.005633207818496411,0.0007115356479283046,3.173303032633079e-05
Morgan_426,0.005628249804701641,0.6264759735169486,-0.0026162810728013746,0.8210172078523579,0.005628249804701641,0.0026162810728013746,3.167719586405493e-05
Morgan_521,-0.005509494753031958,0.6337726134099264,-0.01576356255026652,0.17281949631923826,0.005509494753031958,0.01576356255026652,3.0354532433829462e-05
Morgan_97,-0.005434422157878361,0.6384037780566904,-0.022685500127287424,0.0497711870792982,0.005434422157878361,0.022685500127287424,2.9532944189836208e-05
Morgan_457,0.005430763536965165,0.638629838034381,0.00461851657509952,0.6896154496751783,0.005430763536965165,0.00461851657509952,2.949319259437644e-05
Morgan_226,0.0053898641667430355,0.641159222728408,0.0036082484009129817,0.755028807148924,0.0053898641667430355,0.0036082484009129817,2.905063573588329e-05
Morgan_526,0.005377031325721371,0.641953719276025,0.016786685208221824,0.14658794033465566,0.005377031325721371,0.016786685208221824,2.891246587766183e-05
Morgan_818,0.005369853600318643,0.6423982796772428,0.005329976191155232,0.6448704608337051,0.005369853600318643,0.005329976191155232,2.883532768871433e-05
Morgan_6,0.005351500637512421,0.6435355731370865,0.000743946497091432,0.9487067087947006,0.005351500637512421,0.000743946497091432,2.8638559073201897e-05
Morgan_47,0.005254579348196139,0.6495553775341837,0.007252479871083748,0.5305618348198877,0.005254579348196139,0.007252479871083748,2.7610604126371285e-05
Morgan_871,0.005222661776113738,0.6515428283778563,-0.00028022725140910244,0.9806675832803006,0.005222661776113738,0.00028022725140910244,2.727619602760356e-05
Morgan_357,0.00521138980679832,0.6522453068073861,-0.0025695149019761875,0.8241637641207881,0.00521138980679832,0.0025695149019761875,2.7158583718267515e-05
Morgan_414,0.005130671217899793,0.6572847406170416,0.0012783672944624948,0.9119781858931041,0.005130671217899793,0.0012783672944624948,2.6323787146065314e-05
Morgan_158,0.005080325791353559,0.6604358387417317,-0.0023234278189711295,0.8407666227408014,0.005080325791353559,0.0023234278189711295,2.5809710146207365e-05
Morgan_623,0.004991229119106974,0.6660271112306693,-0.005562158114396538,0.6305323798366089,0.004991229119106974,0.005562158114396538,2.4912368119300865e-05
Morgan_282,-0.004979495294278276,0.6667648622503223,-0.007979766811786661,0.49016797495414666,0.004979495294278276,0.007979766811786661,2.479537338573312e-05
Morgan_422,0.004955927523460571,0.6682476325633704,-0.0033640650943654203,0.771127745166106,0.004955927523460571,0.0033640650943654203,2.4561217617624642e-05
Morgan_637,-0.004894200075568478,0.6721373519210921,-0.012299271657464637,0.2875147127500012,0.004894200075568478,0.012299271657464637,2.3953194379644493e-05
Morgan_722,-0.0048622905234945845,0.6741515680994847,-0.011634835266558063,0.314354097933642,0.0048622905234945845,0.011634835266558063,2.3641869134727322e-05
Morgan_841,-0.004719969801042204,0.6831635196881162,-0.021710508708882467,0.060438083372910734,0.004719969801042204,0.021710508708882467,2.2278114922502645e-05
Morgan_62,-0.004719347262458515,0.6832030402201567,-0.012525445321271844,0.2787420504510075,0.004719347262458515,0.012525445321271844,2.2272238583531667e-05
Morgan_777,0.004676468398881678,0.6859271970682664,-0.00048791691990111315,0.9663461043603336,0.004676468398881678,0.00048791691990111315,2.18693566857997e-05
Morgan_707,0.004649797630105725,0.6876236935997876,0.007249163724205046,0.5307498101508383,0.004649797630105725,0.007249163724205046,2.162061800081716e-05
Morgan_625,0.004540152775966066,0.6946145247016318,-0.0005769293445525842,0.9602112021568647,0.004540152775966066,0.0005769293445525842,2.061298722888516e-05
Morgan_480,-0.004443407911523088,0.7008045306703545,-0.009006052957743526,0.43610221642997316,0.004443407911523088,0.009006052957743526,1.9743873868272033e-05
Morgan_670,0.0044150438909675484,0.7026231335365989,0.005477889926599202,0.6357205543277753,0.0044150438909675484,0.005477889926599202,1.949261255917989e-05
Morgan_571,0.0044098061001246625,0.7029591491652231,-0.0015986713277226347,0.8900497495644492,0.0044098061001246625,0.0015986713277226347,1.9446389840416245e-05
Morgan_87,-0.004392347582386194,0.7040795696280083,-0.010386891378632078,0.3690762159653431,0.004392347582386194,0.010386891378632078,1.9292717284291605e-05
Morgan_325,0.004390279032993158,0.7042123637819279,-0.005418064863353998,0.6394147279830913,0.004390279032993158,0.005418064863353998,1.9274549987402523e-05
Morgan_490,-0.0043891962664943385,0.7042818774703141,-0.004118928109449587,0.7217090018069041,0.0043891962664943385,0.004118928109449587,1.926504386573491e-05
