iter	Passed	Remaining
1644	176161	145105
1645	176368	145080
1646	176574	145055
1647	176810	145053
1648	176930	144956
1649	177013	144829
1650	177116	144718
1651	177197	144589
1652	177294	144474
1653	177388	144356
1654	177519	144268
1655	177611	144148
1656	177683	144012
1657	177741	143865
1658	177847	143757
1659	177997	143684
1660	178181	143639
1661	178264	143512
1662	178359	143395
1663	178474	143294
1664	178577	143184
1665	178657	143054
1666	178734	142923
1667	178806	142787
1668	178887	142659
1669	178963	142527
1670	179037	142394
1671	179111	142260
1672	179183	142125
1673	179259	141994
1674	179335	141862
1675	179411	141730
1676	179492	141603
1677	179589	141488
1678	179719	141398
1679	179830	141295
1680	179983	141224
1681	180078	141107
1682	180188	141003
1683	180298	140898
1684	180400	140787
1685	180532	140699
1686	180652	140602
1687	180768	140502
1688	180882	140401
1689	181026	140322
1690	181225	140286
1691	181378	140214
1692	181548	140155
1693	181805	140164
1694	181920	140062
1695	182034	139960
1696	182162	139868
1697	182274	139765
1698	182365	139645
1699	182451	139521
1700	182610	139453
1701	182711	139341
1702	182816	139232
1703	182933	139132
1704	183050	139032
1705	183162	138928
1706	183272	138822
1707	183398	138729
1708	183522	138635
1709	183656	138547
1710	183817	138480
1711	183973	138409
1712	184095	138313
1713	184210	138211
1714	184315	138102
1715	184470	138030
1716	184631	137962
1717	184737	137853
1718	184836	137740
1719	184940	137629
1720	185039	137516
1721	185149	137410
1722	185253	137300
1723	185358	137190
1724	185463	137081
1725	185573	136975
1726	185676	136865
1727	185881	136829
1728	186131	136826
1729	186276	136746
1730	186424	136668
1731	186563	136583
1732	186706	136501
1733	186834	136408
1734	187005	136347
1735	187150	136266
1736	187281	136175
1737	187405	136079
1738	187525	135980
1739	187646	135882
1740	187777	135790
1741	187990	135759
1742	188111	135660
1743	188227	135558
1744	188366	135472
1745	188477	135366
1746	188595	135265
1747	188731	135178
1748	188904	135116
1749	189077	135055
1750	189217	134969
1751	189427	134934
1752	189692	134937
1753	189912	134909
1754	190147	134890
1755	190283	134802
1756	190417	134711
1757	190579	134641
1758	190708	134547
1759	190880	134483
1760	191058	134424
1761	191239	134366
1762	191376	134278
1763	191528	134200
1764	191680	134122
1765	191837	134047
1766	191984	133965
1767	192102	133863
1768	192219	133760
1769	192326	133650
1770	192437	133543
1771	192589	133464
1772	192756	133396
1773	192884	133301
1774	192993	133193
1775	193112	133090
1776	193235	132992
1777	193349	132886
1778	193447	132770
1779	193541	132651
1780	193645	132540
1781	193759	132434
1782	193895	132344
1783	194025	132250
1784	194139	132145
1785	194267	132049
1786	194403	131959
1787	194536	131866
1788	194645	131758
1789	194771	131661
1790	194892	131560
1791	194985	131441
1792	195105	131339
1793	195209	131228
1794	195314	131116
1795	195405	130995
1796	195510	130884
1797	195637	130787
1798	195728	130667
1799	195866	130577
1800	196004	130488
1801	196091	130364
1802	196215	130266
1803	196358	130180
1804	196474	130075
1805	196583	129967
1806	196726	129880
1807	196845	129778
1808	196966	129678
1809	197069	129565
1810	197189	129463
1811	197298	129354
1812	197436	129264
1813	197557	129163
1814	197730	129096
1815	197979	129079
1816	198207	129047
1817	198374	128976
1818	198533	128899
1819	198725	128844
1820	198882	128765
1821	199156	128763
1822	199284	128665
1823	199448	128591
1824	199577	128494
1825	199671	128375
1826	199792	128274
1827	199910	128170
1828	200013	128056
1829	200135	127955
1830	200272	127864
1831	200386	127757
1832	200501	127651
1833	200622	127549
1834	200755	127455
1835	200881	127356
1836	200993	127248
1837	201128	127155
1838	201258	127058
1839	201366	126948
1840	201492	126849
1841	201623	126753
1842	201808	126691
1843	201931	126590
1844	202050	126486
1845	202196	126400
1846	202293	126282
1847	202402	126173
1848	202542	126082
1849	202675	125987
1850	202817	125898
1851	202993	125829
1852	203199	125779
1853	203434	125747
1854	203669	125715
1855	203942	125705
1856	204143	125652
1857	204435	125654
1858	204639	125601
1859	204712	125468
1860	204769	125326
1861	204834	125189
1862	204917	125062
1863	205112	125004
1864	205204	124882
1865	205304	124766
1866	205425	124663
1867	205549	124562
1868	205676	124462
1869	205809	124366
1870	205917	124255
1871	206036	124150
1872	206167	124052
1873	206281	123945
1874	206409	123845
1875	206533	123743
1876	206663	123645
1877	206849	123580
1878	206987	123487
1879	207126	123394
1880	207290	123316
1881	207422	123218
1882	207574	123133
1883	207710	123038
1884	207861	122952
1885	208002	122860
1886	208157	122776
1887	208285	122676
1888	208457	122602
1889	208659	122546
1890	208871	122495
1891	209070	122436
1892	209254	122369
1893	209473	122321
1894	209713	122286
1895	210043	122303
1896	210186	122211
1897	210332	122121
1898	210579	122089
1899	210777	122028
1900	211104	122043
1901	211351	122010
1902	211617	121988
1903	211876	121962
1904	212103	121917
1905	212329	121872
1906	212583	121842
1907	212823	121804
1908	212960	121707
1909	213126	121626
1910	213278	121538
1911	213562	121524
1912	213826	121499
1913	214056	121455
1914	214188	121354
1915	214404	121301
1916	214618	121247
1917	214884	121222
1918	215133	121187
1919	215399	121161
1920	215593	121096
1921	215853	121066
1922	216070	121012
1923	216307	120970
1924	216566	120939
1925	216718	120849
1926	216951	120803
1927	217126	120725
1928	217420	120714
1929	217550	120610
1930	217808	120578
1931	217958	120486
1932	218195	120441
1933	218462	120414
1934	218649	120342
1935	218901	120305
1936	219142	120262
1937	219375	120215
1938	219656	120193
1939	219889	120145
1940	220082	120075
1941	220341	120042
1942	220595	120004
1943	220826	119954
1944	221001	119874
1945	221230	119823
1946	221434	119759
1947	221686	119720
1948	221822	119617
1949	222016	119547
1950	222205	119473
1951	222438	119423
1952	222612	119341
1953	222804	119269
1954	222971	119184
1955	223135	119096
1956	223362	119042
1957	223516	118949
1958	223710	118878
1959	223849	118777
1960	223988	118676
1961	224189	118607
1962	224355	118521
1963	224550	118449
1964	224747	118378
1965	224942	118306
1966	225150	118241
1967	225355	118174
1968	225477	118063
1969	225650	117979
1970	225783	117874
1971	225970	117798
1972	226090	117686
1973	226206	117572
1974	226317	117455
1975	226423	117336
1976	226538	117222
1977	226650	117106
1978	226805	117012
1979	226910	116893
1980	227048	116790
1981	227186	116688
1982	227316	116581
1983	227459	116481
1984	227586	116373
1985	227741	116278
1986	227858	116165
1987	228015	116072
1988	228164	115974
1989	228295	115868
1990	228415	115756
1991	228495	115623
1992	228629	115519
1993	228746	115405
1994	228854	115287
1995	229028	115202
1996	229128	115080
1997	229215	114951
1998	229323	114833
1999	229438	114719
2000	229547	114601
2001	229643	114477
2002	229762	114364
2003	229929	114276
2004	230042	114160
2005	230201	114067
2006	230327	113958
2007	230454	113850
2008	230556	113729
2009	230647	113602
2010	230753	113483
2011	230877	113373
2012	230984	113254
2013	231098	113139
2014	231203	113019
2015	231307	112900
2016	231414	112781
2017	231507	112656
2018	231641	112551
2019	231990	112549
2020	232175	112468
2021	232682	112543
2022	232884	112470
2023	233100	112404
2024	233206	112284
2025	233323	112170
2026	233417	112044
2027	233485	111907
2028	233559	111772
2029	233631	111636
2030	233706	111502
2031	233935	111441
2032	234036	111320
2033	234172	111214
2034	234425	111164
2035	234533	111046
2036	234721	110965
2037	234825	110845
2038	234924	110722
2039	235076	110624
2040	235211	110518
2041	235335	110407
2042	235448	110290
2043	235557	110172
2044	235694	110067
2045	235821	109957
2046	235945	109846
2047	236079	109740
2048	236205	109629
2049	236325	109516
2050	236725	109533
2051	237100	109537
2052	237268	109446
2053	237497	109382
2054	237622	109271
2055	237741	109157
2056	237868	109047
2057	237992	108935
2058	238112	108821
2059	238242	108712
2060	238354	108595
2061	238463	108476
2062	238586	108364
2063	238713	108253
2064	238830	108138
2065	238956	108027
2066	239079	107915
2067	239191	107798
2068	239348	107701
2069	239454	107581
2070	239589	107473
2071	239706	107359
2072	239919	107286
2073	240168	107230
2074	240291	107118
2075	240400	106999
2076	240499	106875
2077	240634	106768
2078	240752	106653
2079	240866	106537
2080	240974	106417
2081	241085	106299
2082	241209	106187
2083	241317	106068
2084	241423	105948
2085	241542	105834
2086	241661	105719
2087	241788	105608
2088	241939	105508
2089	242127	105423
2090	242270	105319
2091	242436	105225
2092	242610	105134
2093	242742	105025
2094	242863	104912
2095	242998	104804
2096	243123	104692
2097	243249	104580
2098	243389	104475
2099	243498	104356
2100	243638	104250
2101	243759	104137
2102	243895	104029
2103	244029	103921
2104	244204	103830
2105	244422	103757
2106	244638	103684
2107	244772	103575
2108	244903	103465
2109	245020	103349
2110	245124	103228
2111	245242	103113
2112	245349	102993
2113	245460	102875
2114	245566	102754
2115	245680	102637
2116	245799	102522
2117	245911	102404
2118	246026	102288
2119	246153	102176
2120	246257	102055
2121	246364	101935
2122	246497	101826
2123	246626	101716
2124	246764	101609
2125	246915	101507
2126	247036	101393
2127	247158	101279
2128	247273	101162
2129	247416	101057
2130	247546	100946
2131	247872	100916
2132	248096	100843
2133	248340	100779
2134	248564	100706
2135	248818	100645
2136	249003	100556
2137	249162	100457
2138	249287	100344
2139	249402	100227
2140	249511	100107
2141	249624	99989
2142	249744	99874
2143	249852	99754
2144	250027	99661
2145	250160	99551
2146	250275	99434
2147	250399	99320
2148	250516	99204
2149	250654	99095
2150	250787	98985
2151	250902	98868
2152	251056	98766
2153	251166	98647
2154	251289	98533
2155	251412	98419
2156	251567	98317
2157	251683	98200
2158	251796	98082
2159	251918	97968
2160	252043	97855
2161	252151	97734
2162	252283	97624
2163	252407	97510
2164	252537	97398
2165	252671	97289
2166	252803	97178
2167	252919	97061
2168	253044	96947
2169	253186	96840
2170	253322	96731
2171	253537	96652
2172	253667	96540
2173	253803	96431
2174	253897	96305
2175	254004	96185
2176	254133	96073
2177	254263	95961
2178	254388	95847
2179	254503	95730
2180	254596	95604
2181	254713	95488
2182	254839	95375
2183	254958	95259
2184	255064	95138
2185	255384	95097
2186	255592	95014
2187	255784	94925
2188	255898	94807
2189	255995	94683
2190	256122	94570
2191	256237	94452
2192	256419	94359
2193	256772	94329
2194	257009	94256
2195	257176	94157
2196	257288	94038
2197	257427	93929
2198	257543	93811
2199	257653	93692
2200	257984	93652
2201	258279	93600
2202	258497	93519
2203	258709	93435
2204	258837	93322
2205	258952	93204
2206	259096	93096
2207	259199	92973
2208	259304	92852
2209	259414	92731
2210	259732	92686
2211	259972	92612
2212	260168	92522
2213	260367	92434
2214	260465	92309
2215	260596	92196
2216	260717	92080
2217	260834	91962
2218	260944	91842
2219	261055	91722
2220	261169	91603
2221	261280	91483
2222	261393	91364
2223	261648	91294
2224	261859	91209
2225	262055	91119
2226	262197	91009
2227	262306	90888
2228	262417	90768
2229	262516	90644
2230	262635	90527
2231	262764	90413
2232	262876	90293
2233	262969	90167
2234	263081	90047
2235	263175	89922
2236	263293	89804
2237	263411	89686
2238	263539	89572
2239	263671	89459
2240	263781	89339
2241	263873	89213
2242	263987	89094
2243	264100	88974
2244	264208	88853
2245	264333	88738
2246	264567	88660
2247	264674	88538
2248	264779	88416
2249	264873	88291
2250	264955	88161
2251	265059	88039
2252	265158	87915
2253	265252	87789
2254	265342	87663
2255	265436	87537
2256	265531	87412
2257	265620	87285
2258	265750	87171
2259	265880	87058
2260	266034	86952
2261	266162	86838
2262	266268	86716
2263	266390	86600
2264	266527	86489
2265	266629	86366
2266	266744	86247
2267	266889	86138
2268	267035	86030
2269	267180	85921
2270	267323	85811
2271	267443	85694
2272	267590	85586
2273	267733	85476
2274	267840	85355
2275	267964	85239
2276	268078	85121
2277	268202	85005
2278	268312	84885
2279	268435	84769
2280	268538	84646
2281	268639	84523
2282	268769	84410
2283	268872	84287
2284	268987	84168
2285	269114	84053
2286	269224	83933
2287	269332	83813
2288	269456	83697
2289	269568	83578
2290	269691	83461
2291	269794	83339
2292	269910	83221
2293	270017	83100
2294	270110	82975
2295	270211	82852
2296	270316	82730
2297	270428	82611
2298	270542	82492
2299	270655	82373
2300	270780	82257
2301	270900	82141
2302	270998	82017
2303	271128	81903
2304	271232	81781
2305	271346	81662
2306	271449	81540
2307	271561	81421
2308	271679	81303
2309	271773	81179
2310	271886	81060
2311	272004	80942
2312	272158	80835
2313	272308	80727
2314	272413	80606
2315	272530	80488
2316	272637	80367
2317	272761	80251
2318	272850	80125
2319	273157	80063
2320	273332	79962
2321	273473	79851
2322	273565	79726
2323	273660	79601
2324	273767	79480
2325	273855	79354
2326	273949	79229
2327	274046	79106
2328	274137	78980
2329	274245	78860
2330	274338	78735
2331	274437	78612
2332	274533	78488
2333	274618	78361
2334	274837	78272
2335	275027	78175
2336	275132	78054
2337	275238	77933
2338	275336	77809
2339	275441	77688
2340	275538	77565
2341	275623	77438
2342	275735	77318
2343	275820	77192
2344	275920	77069
2345	276013	76944
2346	276108	76821
2347	276195	76694
2348	276285	76569
2349	276378	76445
2350	276474	76321
2351	276558	76194
2352	276651	76070
2353	276737	75943
2354	276827	75819
2355	276924	75695
2356	277014	75570
2357	277199	75471
2358	277291	75347
2359	277391	75224
2360	277490	75102
2361	277586	74978
2362	277683	74855
2363	277784	74733
2364	277868	74607
2365	277961	74483
2366	278082	74366
2367	278182	74244
2368	278296	74126
2369	278407	74007
2370	278532	73891
2371	278665	73778
2372	278788	73662
2373	278918	73548
2374	279030	73428
2375	279127	73306
2376	279242	73188
2377	279375	73074
2378	279511	72962
2379	279629	72844
2380	279763	72731
2381	279878	72613
2382	279998	72496
2383	280119	72379
2384	280254	72267
2385	280391	72154
2386	280507	72036
2387	280636	71921
2388	280757	71805
2389	280894	71692
2390	281008	71574
2391	281130	71457
2392	281258	71343
2393	281408	71233
2394	281537	71119
2395	281657	71002
2396	281780	70886
2397	281915	70772
2398	282036	70656
2399	282152	70538
2400	282270	70420
2401	282406	70307
2402	282526	70190
2403	282636	70071
2404	282765	69956
2405	282896	69842
2406	283057	69735
2407	283190	69621
2408	283337	69511
2409	283535	69413
2410	283736	69316
2411	283898	69209
2412	284924	69312
2413	285997	69426
2414	286336	69360
2415	286489	69250
2416	286662	69145
2417	286822	69036
2418	286963	68923
2419	287127	68815
2420	287273	68703
2421	287459	68601
2422	287653	68500
2423	287830	68395
2424	288326	68366
2425	288554	68272
2426	289015	68234
2427	289169	68123
2428	289340	68016
2429	289489	67904
2430	289635	67792
2431	289822	67688
2432	289949	67571
2433	290076	67454
2434	290188	67333
2435	290533	67266
2436	290747	67168
2437	290884	67053
2438	291070	66949
2439	291187	66829
2440	291376	66726
2441	291565	66623
2442	291729	66513
2443	291908	66408
2444	292067	66297
2445	292192	66179
2446	292378	66074
2447	292530	65962
2448	292714	65857
2449	292900	65753
2450	293058	65642
2451	293186	65524
2452	293363	65417
2453	293539	65310
2454	293705	65201
2455	293867	65091
2456	294033	64981
2457	294167	64865
2458	294421	64775
2459	294601	64668
2460	294750	64555
2461	294909	64444
2462	295046	64327
2463	295144	64203
2464	295275	64086
2465	295396	63966
2466	295504	63844
2467	295623	63724
2468	295925	63643
2469	296257	63569
2470	296626	63502
2471	296942	63424
2472	297176	63328
2473	297360	63222
2474	297555	63117
2475	297697	63002
2476	297839	62886
2477	298020	62779
2478	298145	62659
2479	298292	62545
2480	298485	62440
2481	298671	62333
2482	298839	62223
2483	299001	62111
2484	299153	61997
2485	299351	61893
2486	299668	61813
2487	299862	61708
2488	299995	61590
2489	300127	61471
2490	300375	61377
2491	300521	61262
2492	300657	61144
2493	300782	61024
2494	300907	60905
2495	301040	60786
2496	301159	60666
2497	301290	60547
2498	301424	60429
2499	301552	60310
2500	301699	60195
2501	301838	60078
2502	301961	59958
2503	302086	59838
2504	302231	59722
2505	302359	59603
2506	302488	59484
2507	302601	59362
2508	302729	59242
2509	302851	59122
2510	302969	59001
2511	303095	58881
2512	303218	58761
2513	303336	58640
2514	303470	58522
2515	303566	58396
2516	303702	58279
2517	303813	58156
2518	303943	58037
2519	304057	57915
2520	304183	57796
2521	304304	57675
2522	304416	57553
2523	304540	57433
2524	304693	57318
2525	304828	57200
2526	304950	57080
2527	305062	56957
2528	305161	56833
2529	305273	56710
2530	305376	56586
2531	305490	56465
2532	305598	56342
2533	305741	56225
2534	305839	56100
2535	305943	55976
2536	306055	55854
2537	306159	55731
2538	306252	55605
2539	306361	55482
2540	306478	55361
2541	306592	55239
2542	306701	55117
2543	306814	54994
2544	306947	54876
2545	307045	54751
2546	307132	54625
2547	307234	54501
2548	307340	54378
2549	307457	54257
2550	307570	54135
2551	307675	54012
2552	307777	53888
2553	307892	53766
2554	307986	53641
2555	308083	53516
2556	308199	53395
2557	308299	53271
2558	308400	53147
2559	308523	53027
2560	308631	52904
2561	308746	52783
2562	308848	52659
2563	308935	52533
2564	309041	52410
2565	309138	52286
2566	309241	52162
2567	309361	52042
2568	309474	51920
2569	309584	51798
2570	309698	51676
2571	309802	51553
2572	309914	51431
2573	310039	51311
2574	310142	51188
2575	310247	51065
2576	310365	50944
2577	310468	50821
2578	310579	50699
2579	310689	50577
2580	310791	50454
2581	310889	50329
2582	311011	50209
2583	311109	50085
2584	311204	49961
2585	311314	49839
2586	311420	49716
2587	311520	49592
2588	311658	49475
2589	311765	49352
2590	311876	49230
2591	312205	49143
2592	312478	49046
2593	312657	48935
2594	312850	48826
2595	312960	48704
2596	313076	48582
2597	313193	48461
2598	313304	48339
2599	313409	48216
2600	313526	48095
2601	313641	47974
2602	313761	47853
2603	313869	47731
2604	313971	47608
2605	314085	47486
2606	314191	47363
2607	314302	47241
2608	314429	47122
2609	314532	46999
2610	314648	46877
2611	314772	46757
2612	314870	46634
2613	314981	46512
2614	315087	46389
2615	315198	46267
2616	315313	46146
2617	315432	46025
2618	315531	45902
2619	315643	45780
2620	315754	45658
2621	315862	45536
2622	315958	45412
2623	316057	45288
2624	316150	45164
2625	316271	45044
2626	316387	44922
2627	316503	44801
2628	316606	44678
2629	316712	44556
2630	316815	44433
2631	316946	44314
2632	317052	44192
2633	317186	44073
2634	317295	43951
2635	317418	43831
2636	317505	43706
2637	317617	43585
2638	317735	43464
2639	317836	43341
2640	317929	43217
2641	318027	43093
2642	318131	42971
2643	318232	42848
2644	318354	42728
2645	318466	42606
2646	318565	42483
2647	318668	42360
2648	318768	42237
2649	318859	42113
2650	318950	41989
2651	319044	41865
2652	319127	41740
2653	319215	41615
2654	319308	41492
2655	319402	41368
2656	319619	41260
2657	319751	41141
2658	319875	41022
2659	319967	40898
2660	320069	40775
2661	320174	40653
2662	320292	40532
2663	320401	40411
2664	320500	40288
2665	320600	40165
2666	320724	40045
2667	320823	39922
2668	320922	39799
2669	321019	39676
2670	321120	39553
2671	321229	39432
2672	321343	39311
2673	321456	39190
2674	321562	39068
2675	321665	38946
2676	321779	38825
2677	321862	38700
2678	321963	38577
2679	322103	38460
2680	322252	38343
2681	322435	38230
2682	322751	38133
2683	323000	38028
2684	323219	37919
2685	323462	37813
2686	323985	37740
2687	324119	37621
2688	324432	37522
2689	324713	37420
2690	324827	37299
2691	324945	37178
2692	325075	37058
2693	325217	36940
2694	325583	36847
2695	325780	36734
2696	325925	36616
2697	326053	36496
2698	326182	36376
2699	326318	36257
2700	326441	36136
2701	326821	36044
2702	326993	35929
2703	327303	35829
2704	327425	35708
2705	327536	35585
2706	327658	35465
2707	327789	35345
2708	327925	35225
2709	328067	35106
2710	328189	34985
2711	328310	34864
2712	328432	34743
2713	328527	34620
2714	328639	34498
2715	328748	34375
2716	328871	34254
2717	328985	34133
2718	329109	34012
2719	329218	33890
2720	329347	33769
2721	329442	33646
2722	329520	33520
2723	329603	33395
2724	329682	33270
2725	329762	33145
2726	329844	33020
2727	329933	32896
2728	330014	32771
2729	330093	32646
2730	330177	32522
2731	330257	32397
2732	330342	32272
2733	330421	32147
2734	330599	32032
2735	330727	31912
2736	330833	31789
2737	330917	31665
2738	331002	31541
2739	331141	31422
2740	331280	31303
2741	331452	31187
2742	331566	31065
2743	331669	30942
2744	331783	30821
2745	331874	30697
2746	331994	30576
2747	332105	30455
2748	332210	30332
2749	332321	30211
2750	332417	30087
2751	332522	29965
2752	332618	29842
2753	332735	29721
2754	332844	29599
2755	332940	29476
2756	333040	29353
2757	333131	29230
2758	333215	29106
2759	333325	28984
2760	333438	28863
2761	333539	28740
2762	333651	28619
2763	333769	28498
2764	333979	28385
2765	334119	28266
2766	334246	28145
2767	334373	28025
2768	334549	27909
2769	335001	27815
2770	335111	27694
2771	335347	27582
2772	335451	27460
2773	335542	27336
2774	335641	27214
2775	335735	27091
2776	335833	26968
2777	335925	26845
2778	336023	26722
2779	336121	26599
2780	336201	26475
2781	336302	26352
2782	336388	26229
2783	336480	26106
2784	336580	25983
2785	336678	25861
2786	336770	25738
2787	336868	25615
2788	336954	25492
2789	337042	25368
2790	337146	25246
2791	337401	25135
2792	337514	25014
2793	337609	24891
2794	337713	24769
2795	337814	24647
2796	337903	24524
2797	338017	24403
2798	338151	24283
2799	338266	24161
2800	338367	24039
2801	338491	23919
2802	338602	23797
2803	338811	23682
2804	339025	23568
2805	339134	23446
2806	339218	23323
2807	339326	23201
2808	339441	23080
2809	339641	22965
2810	339733	22842
2811	339843	22720
2812	339937	22598
2813	340032	22475
2814	340125	22352
2815	340216	22230
2816	340317	22107
2817	340416	21985
2818	340516	21863
2819	340629	21742
2820	340804	21624
2821	340966	21506
2822	341127	21388
2823	341260	21268
2824	341382	21147
2825	341500	21026
2826	341597	20904
2827	341688	20781
2828	341782	20659
2829	341888	20537
2830	342014	20417
2831	342129	20295
2832	342256	20175
2833	342392	20055
2834	342496	19933
2835	342646	19814
2836	342750	19692
2837	342857	19571
2838	342958	19449
2839	343107	19329
2840	343210	19208
2841	343325	19087
2842	343473	18967
2843	343597	18847
2844	343709	18725
2845	343811	18604
2846	343912	18482
2847	344004	18359
2848	344101	18237
2849	344209	18116
2850	344315	17994
2851	344410	17872
2852	344522	17751
2853	344622	17629
2854	344727	17508
2855	344835	17386
2856	344941	17265
2857	345040	17143
2858	345138	17021
2859	345232	16899
2860	345344	16778
2861	345442	16656
2862	345554	16535
2863	345653	16413
2864	345752	16291
2865	345855	16170
2866	345963	16049
2867	346065	15927
2868	346163	15806
2869	346277	15685
2870	346380	15563
2871	346476	15441
2872	346570	15320
2873	346669	15198
2874	346750	15076
2875	346840	14954
2876	346940	14832
2877	347027	14710
2878	347137	14589
2879	347269	14469
2880	347390	14348
2881	347504	14228
2882	347591	14106
2883	347678	13984
2884	347778	13862
2885	347882	13741
2886	347971	13619
2887	348059	13498
2888	348158	13376
2889	348247	13255
2890	348336	13133
2891	348432	13012
2892	348533	12890
2893	348625	12769
2894	348718	12647
2895	348837	12527
2896	349012	12408
2897	349097	12287
2898	349185	12165
2899	349315	12045
2900	349425	11924
2901	349506	11802
2902	349603	11681
2903	349692	11560
2904	349789	11438
2905	349876	11317
2906	349968	11196
2907	350056	11074
2908	350144	10953
2909	350244	10832
2910	350333	10710
2911	350429	10589
2912	350520	10468
2913	350615	10347
2914	350698	10226
2915	350788	10105
2916	350879	9983
2917	350978	9863
2918	351058	9741
2919	351141	9620
2920	351244	9499
2921	351330	9378
2922	351423	9257
2923	351507	9136
2924	351607	9015
2925	351688	8894
2926	351788	8773
2927	351891	8653
2928	351979	8532
2929	352131	8412
2930	352218	8291
2931	352318	8171
2932	352404	8050
2933	352498	7929
2934	352591	7808
2935	352680	7687
2936	352780	7567
2937	352873	7446
2938	352962	7325
2939	353046	7205
2940	353144	7084
2941	353230	6963
2942	353316	6843
2943	353399	6722
2944	353491	6601
2945	353589	6481
2946	353674	6360
2947	353764	6240
2948	353860	6119
2949	353950	5999
2950	354034	5878
2951	354128	5758
2952	354212	5637
2953	354302	5517
2954	354403	5397
2955	354489	5276
2956	354577	5156
2957	354665	5035
2958	354765	4915
2959	354849	4795
2960	354949	4675
2961	355043	4554
2962	355124	4434
2963	355219	4314
2964	355323	4194
2965	355410	4074
2966	355503	3954
2967	355591	3833
2968	355678	3713
2969	355781	3593
2970	355867	3473
2971	355955	3353
2972	356055	3233
2973	356143	3113
2974	356235	2993
2975	356327	2873
2976	356433	2753
2977	356515	2633
2978	356611	2513
2979	356709	2394
2980	356796	2274
2981	356887	2154
2982	356985	2034
2983	357083	1914
2984	357168	1794
2985	357261	1675
2986	357349	1555
2987	357444	1435
2988	357530	1315
2989	357618	1196
2990	357710	1076
2991	357801	956
2992	357893	837
2993	357983	717
2994	358075	597
2995	358159	478
2996	358253	358
2997	358360	239
2998	358450	119
2999	358540	0
