Solute,Solvent,Num_Temps,RMSE_Known,RMSE_Synthetic,R2_Known,R2_Synthetic,R2_Holdout_Interp,R2_Holdout_Extrap
NC(=O)c1ccc([N+](=O)[O-])cc1,CN1CCCC1=O,10,0.4804147801847469,0.5216007859796029,-1.0,-0.6544661554038127,-1.0,-1.0
NC(=O)c1ccc([N+](=O)[O-])cc1,CS(C)=O,8,0.5809637307820943,0.6465224770715465,-1.0,-1.0,-1.0,-1.0
NC(=O)c1ccc([N+](=O)[O-])cc1,OCCO,10,0.1447394929859987,0.24715369920009425,0.5251741152174452,0.6865106687108775,-1.0,0.6529411111569142
NC(=O)c1ccccc1N,CC(C)CCO,11,0.05632879657023457,0.17572259150175912,0.9420204537700135,0.8693329825899042,0.9372939602922215,0.9554970166479563
NC(=O)c1ccccc1N,CCCCCCCCO,11,0.06889171714242444,0.1329945698522177,0.8712181002299795,0.8882959620682358,0.6953402034599414,0.9244486997977208
NC(=O)c1ccccc1N,CCCCCCO,11,0.01699737441957924,0.10832154623544635,0.9932061575397233,0.9359994746103147,0.992834131438893,0.9925111295639147
NC(=O)c1cccnc1,CCCCOC(C)=O,9,0.24074225093060483,0.2216791701419111,-1.0,-0.6049211009369977,-1.0,-1.0
NC(CC(=O)O)C(=O)O,CN1CCCC1=O,10,0.26540030880119175,0.327683523969851,-1.0,-0.10464115595789636,-1.0,-0.80616535502316
NC(CC(=O)O)C(=O)O,CS(C)=O,8,0.6150282988044081,0.7009816414602352,-1.0,-1.0,-1.0,-1.0
NC(CC(=O)O)C(=O)O,OCCO,10,0.5936609193708497,0.6670941982980595,-1.0,-1.0,-1.0,-1.0
NC(CS)C(=O)O,CCC(C)O,5,0.4675395110754828,0.49481365848596304,-1.0,-1.0,,
NC(Cc1c[nH]c2ccccc12)C(=O)O,CCCCCCCCO,10,0.7839568098489174,0.8193691427633085,-1.0,-1.0,-1.0,-1.0
NC(Cc1c[nH]c2ccccc12)C(=O)O,CS(C)=O,8,0.581370765006252,0.6506781989426884,-1.0,-1.0,-1.0,-1.0
NC(Cc1c[nH]c2ccccc12)C(=O)O,OCCO,10,1.1620847735625106,1.2676618974621205,-1.0,-1.0,-1.0,-1.0
NC(Cc1c[nH]cn1)C(=O)O,CN1CCCC1=O,9,0.4071952468843588,0.47789110771790894,-1.0,-1.0,-1.0,-1.0
NC(Cc1c[nH]cn1)C(=O)O,CS(C)=O,9,0.5755202780853659,0.6577004392049358,-1.0,-1.0,-1.0,-1.0
NC(Cc1c[nH]cn1)C(=O)O,OCCO,9,0.19006175774102974,0.30658775065644533,0.10843005660741312,0.49497066641147414,-1.0,0.3762673355925774
NC(Cc1ccc(O)cc1)C(=O)O,OCCO,10,0.1660880256853292,0.4158843011021377,0.7445429104658927,0.6340788836532139,0.40892187871180574,0.7252652599226022
NC(Cc1ccc([N+](=O)[O-])cc1[N+],CCC(C)O,10,1.1703373743653125,1.1126617648877548,-1.0,-1.0,-1.0,-1.0
NC(Cc1ccc([N+](=O)[O-])cc1[N+],ClCCCl,7,2.975585323524756,3.0995410660223923,-1.0,-1.0,-1.0,-1.0
NC1CCSC1=O,ClCCl,5,0.6315097402580011,0.8213142894195219,-1.0,-0.6058938249213344,,
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO),CS(C)=O,6,1.6545763355493641,1.679432018251518,-1.0,-1.0,,
NCCCC(=O)O,CC(O)CO,9,1.3156871989104018,1.274016775735156,-1.0,-1.0,-1.0,-1.0
NCCCC(=O)O,NC=O,9,1.0495423717909054,1.0363614366932112,-1.0,-1.0,-1.0,-1.0
NCCCC(=O)O,OCCCO,9,0.24821582159936287,0.272215066930632,-1.0,0.0861220561624566,-1.0,-0.4891772445187119
NS(=O)(=O)Cc1noc2ccccc12,O=C1CCCCC1,9,0.16748140116250182,0.28754133642837154,0.2536383242371827,0.5213986470666899,-1.0,0.5142255341547513
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=,CCC(C)O,9,0.10495348661465444,0.22038318420289174,0.8419800576021181,0.8480054052571215,0.4446407457964311,0.8731754029279457
NS(=O)(=O)c1ccccc1,CC(C)CCO,11,0.09959393398946703,0.17474566404402456,0.833673333612734,0.8819218062436588,0.5180285808874967,0.9299884677979996
NS(=O)(=O)c1ccccc1,CCOC=O,11,0.22784828785258832,0.2502178307174996,-1.0,0.38835197649928366,-1.0,0.1366088260745909
NS(=O)(=O)c1ccccc1,ClCCl,9,0.9900540528613965,1.1035499865135392,-1.0,-1.0,-1.0,-1.0
NS(=O)(=O)c1ccccc1,O=C1CCCC1,11,0.12827969185434931,0.1333673815693841,-1.0,0.17123748072341372,-1.0,-0.8549230240679304
NS(=O)(=O)c1ccccc1,O=C1CCCCC1,11,0.20295073416329273,0.18978650704298233,-1.0,-0.40223223431839483,-1.0,-1.0
Nc1[nH]c(=O)ncc1F,CS(C)=O,9,1.046732788261812,1.0715974937971235,-1.0,-1.0,-1.0,-1.0
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,CN1CCCC1=O,10,0.44559651118020177,0.4414612904101105,-1.0,-1.0,-1.0,-1.0
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,OCCO,10,0.43424246756922225,0.44114409037230556,-1.0,0.07095071156148625,-1.0,-0.47542495547007535
Nc1cc(-c2ccncc2)c[nH]c1=O,OCCO,10,0.3461630973941484,0.4006854213581589,-1.0,-0.15643471095228811,-1.0,-0.7572306773512434
Nc1cc(Cl)ccc1C(=O)O,CCc1ccccc1,15,0.5134616997169424,0.6560475647196373,-1.0,-0.43302439902032086,-1.0,-1.0
Nc1cc(Cl)ccc1C(=O)O,CN1CCCC1=O,15,0.16697723354821578,0.19345212724075783,-1.0,-0.041929097535556625,-1.0,-0.6055701714309183
Nc1cc(Cl)nnc1Cl,ClCCl,8,1.479587593151584,1.8264960568069564,-1.0,-1.0,-1.0,-1.0
Nc1cc([N+](=O)[O-])ccc1Cl,CN1CCCC1=O,9,0.08492189610717966,0.14211045869975591,-1.0,-1.0,-1.0,-1.0
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,CC(=O)N(C)C,10,0.1125502379658603,0.1749119069054486,-1.0,-0.3600955314941334,-1.0,-0.8520255759736151
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,OCCO,10,0.6055005280407881,0.623722287340478,-1.0,-0.6999272626756103,-1.0,-1.0
Nc1ccc(Cc2ccc(N)cc2)cc1,c1ccccc1,7,0.48908009087760973,0.5364083567571665,-1.0,-0.0014844077203108874,-1.0,-0.8643491993201882
Nc1ccc(Cl)cc1[N+](=O)[O-],CN1CCCC1=O,10,0.2918567411300216,0.37380976933862653,-1.0,0.17680080736018977,-1.0,-0.012496407714762459
Nc1ccc(Cl)cc1[N+](=O)[O-],OCCO,10,0.7245110122305995,0.7809270137462714,-1.0,-0.6082805869352463,-1.0,-1.0
Nc1ccc(Cl)nn1,O=C1CCCCC1,10,0.11476810148911512,0.2585500494305256,0.6766713081538183,0.6282404403511591,0.808151441603719,0.667420136652984
Nc1ccc(N)c([N+](=O)[O-])c1,CN1CCCC1=O,15,0.10668901279441277,0.1830649347982751,0.5440306684266336,0.752540128810762,-1.0,0.7721550797007821
Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,11,0.22590625296130018,0.30122215075650705,-1.0,-1.0,-1.0,-1.0
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,11,0.24730939016801826,0.3447995961299611,-1.0,-1.0,-1.0,-1.0
Nc1ccc(Oc2ccc(N)cc2)cc1,CCOCCO,9,0.6511016627964441,0.7008001179240845,-1.0,-1.0,-1.0,-1.0
Nc1ccc(Oc2ccc(N)cc2)cc1,CS(C)=O,9,0.8130961657690792,0.9131434154164916,-1.0,-1.0,-1.0,-1.0
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n,CCCCCCCCO,8,0.8238177164997358,0.7794871488018291,-1.0,-1.0,-1.0,-1.0
Nc1ccc(S(=O)(=O)O)cc1,CC(=O)O,9,0.7029846183496686,0.7810583427852562,-1.0,-1.0,-1.0,-1.0
Nc1ccc(S(=O)(=O)O)cc1,O=CO,11,0.6295805775536387,0.6708186221686219,-1.0,-1.0,-1.0,-1.0
Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,10,0.3152471152159384,0.6186136383281452,0.4648271387427254,0.5139925451741291,-0.5831093158490026,0.347206396012807
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,9,0.058089924391104046,0.09255472500112667,0.8581764094150571,0.9199926293601193,0.7216657930846727,0.8667861763106632
Nc1ccc(S(N)(=O)=O)cc1,c1ccccc1,9,1.482687042652314,1.3915724072017992,-1.0,-1.0,-1.0,-1.0
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2,Clc1ccccc1,7,0.14790398118692932,0.1377119977189055,-0.010780103620388726,0.8330570710985217,-1.0,0.5505810380219389
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,9,0.24795962432393884,0.2515593036542904,-1.0,0.33071688906187824,-1.0,0.13151290389082282
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,10,0.1567493470002275,0.3391779900520445,0.7043944016564122,0.6872389831347233,-0.5903797744301003,0.7343904036577699
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,10,0.1306744597302966,0.31836642428664186,0.7666364126937887,0.6898016848589135,0.1403894257008117,0.7645900235621718
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,10,0.09614488850685164,0.12437612294568291,0.5170231616334062,0.8097085362668766,-1.0,0.8645745500640126
Nc1cccc(Cl)c1C(=O)O,OCCO,10,0.12413328904240829,0.328206331088912,0.7513995630508861,0.6132292738335473,0.4307969451009147,0.738365750028322
Nc1cccc(N)n1,CCc1ccccc1,23,0.8690078111222886,0.8699214120546539,-1.0,-0.15238817831174734,-1.0,-0.39625518555095507
Nc1cccc(N)n1,Cc1ccccc1C,23,0.15514972556288045,0.3739007061275179,0.859671521075713,0.7938646392310551,0.5319012425215365,0.86519672638002
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c,CCCCCCCO,10,0.2989712537257113,0.28868476625116485,-0.7512739220601674,0.6228358632518953,-1.0,0.3135134452545344
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c,OCCO,10,0.15238973451521481,0.26486061984442305,0.4416813307874712,0.6123551481193223,-1.0,0.5774706913308645
Nc1ccccn1,CCCCOC(C)=O,7,0.12087292154313932,0.18800912497356195,0.48034373960097476,0.7580349643759198,-1.0,0.6952581013548859
Nc1cccnc1,CCCCOC(C)=O,8,0.3304655932583833,0.3565641699843695,-1.0,-1.0,-1.0,-1.0
Nc1cccnn1,Nc1ccccc1,10,0.5562815799581418,0.550239968527226,-1.0,-1.0,-1.0,-1.0
Nc1nc(Cl)c2[nH]cnc2n1,CS(C)=O,8,1.2804023134908706,1.3674057142674083,-1.0,-1.0,-1.0,-1.0
Nc1nc(Cl)c2[nH]cnc2n1,OCCO,12,0.6974722635286553,0.7238042230733994,-1.0,-1.0,-1.0,-1.0
Nc1nc(N)c([N+](=O)[O-])cc1[N+],CS(C)=O,7,0.7079567376774059,0.9028146902836748,-1.0,-1.0,-1.0,-1.0
Nc1nc(N)nc(NC2CC2)n1,C=CC(=O)O,9,1.6500727859893378,1.6681285956440974,-1.0,-1.0,-1.0,-1.0
Nc1nc(N)nc(NC2CC2)n1,CC(=O)O,9,1.2592729945276322,1.3228448261334187,-1.0,-1.0,-1.0,-1.0
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,9,0.08743094081558386,0.13872002038143338,0.8172770866254245,0.9002561365425066,0.014879183376810823,0.8993786908264851
Nc1nc(N)nc(NC2CC2)n1,CCC(=O)O,9,1.0314819254469925,0.9986290025874766,-1.0,-1.0,-1.0,-1.0
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,9,0.2585179378568623,0.3104149374262584,-0.5034741660731632,0.5303193936502472,-1.0,0.31732750839356394
Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,9,0.27596398469982586,0.4021858260264224,0.1542553807978021,0.6086775417240935,-1.0,0.5382218229579621
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,9,0.030941153265926866,0.12122107271579297,0.9812320203522495,0.9369933675615884,0.9962639958434509,0.9737283863688492
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,10,0.7093275935788417,0.7211173536513029,-1.0,-1.0,-1.0,-1.0
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,10,0.25405534870084884,0.29651754128422336,-1.0,-1.0,-1.0,-1.0
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,10,0.17242707979682165,0.23557036204312282,-1.0,-1.0,-1.0,-1.0
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,10,0.2461024621767645,0.2984216501979827,-1.0,-1.0,-1.0,-1.0
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOCCO,10,0.2684194127949417,0.32180156445749464,-1.0,-1.0,-1.0,-1.0
Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,10,0.19163145828670744,0.2707705773724189,-1.0,-1.0,-1.0,-1.0
Nc1nc[nH]n1,CN1CCCC1=O,15,0.9337662003952203,0.9355351276122875,-1.0,-1.0,-1.0,-1.0
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O,CC(=O)O,8,0.4905844078838636,0.646833848852811,-1.0,0.026911291533401216,-1.0,-0.09422134338561428
Nc1nn[nH]n1,CN1CCCC1=O,9,0.4057219921252831,0.39048760922962733,-1.0,-0.18828802347379825,-1.0,-1.0
O=C(C(O)CO)C(O)C(O)CO,CCCCCCCCCCCCO,9,1.0884128301017202,1.0856283049274047,-1.0,-1.0,-1.0,-1.0
O=C(C(O)CO)C(O)C(O)CO,CCCCCCCCCCO,9,0.8470204025367475,0.8876907850825345,-1.0,-1.0,-1.0,-1.0
O=C(C(O)CO)C(O)C(O)CO,CCCCCCCCO,7,0.6769367583174397,0.7886746034692618,-1.0,-1.0,-1.0,-1.0
O=C(C(O)CO)C(O)CO,CCC(C)O,5,0.210137363998134,0.20892425513947901,0.3164226785901001,0.6825702162517915,,
O=C(C(O)CO)C(O)CO,CCCCCC,5,1.2245223866537986,1.260666128798339,-1.0,-1.0,,
O=C(C(O)CO)C(O)CO,ClCCl,5,0.9321536043453429,1.0545071917295994,-1.0,-1.0,,
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c,CCC(C)O,5,0.19313996418023197,0.19281846850150086,-1.0,0.0231949251739908,,
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c,CCCCCCO,5,0.17935272431615024,0.24558651339597815,-1.0,-1.0,,
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c,CCCCOC(C)=O,5,0.10299827946401297,0.12205469161430675,-1.0,-1.0,,
O=C(N=C1NCCC2(CCCCC2)S1)c1cccc,CCCCCC,5,1.6368125955626707,1.6520924420515866,-1.0,-1.0,,
O=C(NC(C(=O)O)c1ccccc1)OCc1ccc,ClCCl,5,0.0723861216919562,0.11698821366467153,0.7020007107549889,0.8718955961726964,,
O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc,CCC(=O)CC,10,0.9833700245392707,1.0922380126231923,-1.0,-1.0,-1.0,-1.0
O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc,CCCCC(C)=O,10,0.7102922495651246,0.8035716626241137,-1.0,-1.0,-1.0,-1.0
O=C(NNC(=S)Nc1ccc(Cl)cc1)c1ccn,CC(O)CO,5,0.766353620498613,0.8116852712570253,-1.0,-1.0,,
O=C(NNC(=S)Nc1ccc(Cl)cc1)c1ccn,CCOCCOCCO,5,1.174929112500242,1.2078266025085331,-1.0,-1.0,,
O=C(NNC(=S)Nc1ccc(Cl)cc1)c1ccn,OCCO,5,0.9614500150899686,1.0009142630489145,-1.0,-1.0,,
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F,CCCC(C)=O,10,0.24909806350855218,0.44340406074033295,0.5265909833404252,0.6567318574253775,-1.0,0.7601509360268099
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F,CS(C)=O,10,0.17587772964274284,0.45344024834233754,0.797163140946038,0.6930006598640238,-0.005704986053483241,0.8222031459887573
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1c,CC(O)CO,10,0.9941311784464534,1.0558471011331232,-1.0,-1.0,-1.0,-1.0
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1c,OCCO,10,1.280563400001988,1.3130901268625954,-1.0,-1.0,-1.0,-1.0
O=C(Nc1ccccc1)c1ccccc1,CCOCC,8,0.6078407256359044,0.7112595969309098,-1.0,-1.0,-1.0,-1.0
O=C(Nc1ccccc1)c1ccccc1,ClC(Cl)(Cl)Cl,9,1.1914153371267053,1.2838602228318685,-1.0,-1.0,-1.0,-1.0
O=C(Nc1ccccc1)c1ccccc1,ClCCl,9,0.1527496834852068,0.14356586218324902,0.48047739612793694,0.9045777020801857,-1.0,0.9038817778487047
O=C(Nc1ccccc1)c1ccccc1O,CC(=O)OC(C)C,9,0.08922530096697887,0.078284122215116,0.49424981069869545,0.9140860427592921,-1.0,0.8114617312742751
O=C(Nc1ccccc1)c1ccccc1O,CCCCOC(C)=O,9,0.1924963567731648,0.17594950689772573,-1.0,0.5225806295834511,-1.0,-0.007239617809263521
O=C(Nc1ccccc1)c1ccccc1O,CCCOC(C)=O,9,0.06757550547772076,0.05760228021106812,0.7187055557083522,0.954748830514778,-1.0,0.9088664730496735
O=C(Nc1ccccc1)c1ccccc1O,CCOC=O,9,0.10333730070895222,0.15215897469587836,0.6425354058431223,0.8278134992632081,-1.0,0.8769217059418718
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1c,CCCOC(C)=O,6,0.0765610506198291,0.06695098279290049,0.5670106901748395,0.9398891389721151,,
O=C(O)C1=CC(O)C(O)C(O)C1,CCCCCCC,8,0.6265975512925832,0.6845265798451416,-1.0,-1.0,-1.0,-1.0
O=C(O)C1CC(O)CN1,CCC(C)O,11,0.22818117610220529,0.32663426088670433,0.44595020152573017,0.7268857466847857,-0.6429600487607419,0.5249073398511216
O=C(O)C1CC(O)CN1,ClCCl,6,0.09568490097177483,0.25542303498198093,0.8093071647886927,0.7522231955159067,,
O=C(O)C1CSCN1,ClCCl,5,0.5007839846331611,0.9955412704780713,-0.17164307965690573,0.2193985727131591,,
O=C(O)CCC(=O)O,CC(=O)O,8,0.08499578168434087,0.14870690336462664,0.7991160718117897,0.8026394292716293,0.5239724691529859,0.8160332764283018
O=C(O)CCC(=O)O,O=C1CCCCC1,5,0.14830042556553022,0.1675069693497052,-0.7099385755880723,0.7081790616249128,,
O=C(O)CCCC(=O)O,O=C1CCCCC1,5,1.2286996559266308,1.241391539683368,-1.0,-1.0,,
O=C(O)CCCCC(=O)O,O=C1CCCCC1,5,0.03582149341992531,0.04396000325778698,0.8535964307248204,0.9691135584191213,,
O=C(O)CCCCC1SCC2NC(=O)NC21,CC(=O)O,8,1.0220508667825168,1.0942994054059405,-1.0,-1.0,-1.0,-1.0
O=C(O)CCCCC1SCC2NC(=O)NC21,CS(C)=O,8,1.4214075280703886,1.460003028862789,-1.0,-1.0,-1.0,-1.0
O=C(O)CCCCCC(=O)O,CCOCC,10,0.6123049387178189,0.6741588612833496,-1.0,-1.0,-1.0,-1.0
O=C(O)CCCCCCCCC(=O)O,CCC(C)O,16,0.17127151157808904,0.3235579821297121,0.7590574735659477,0.8008710934184423,-0.09040722578785543,0.8272665716029323
O=C(O)CCCCCCCCC(=O)O,CCCCCCO,19,0.162902394155825,0.3353214897513253,0.7919143284569956,0.7991710436903651,0.0766402992022992,0.8396838831544786
O=C(O)CCCCCCCCCCCC(=O)O,CC(=O)O,8,0.253364808481327,0.4403768732111567,0.45618017158210156,0.6559499735955913,-1.0,0.6672650582286763
O=C(O)CCP(=O)(O)c1ccccc1,CC(=O)O,9,0.7881460689631558,0.842077937968042,-1.0,-1.0,-1.0,-1.0
O=C(O)CCP(=O)(O)c1ccccc1,CCOCCO,9,1.2090483490506312,1.2568626895788297,-1.0,-1.0,-1.0,-1.0
O=C(O)CCP(=O)(O)c1ccccc1,ClCCl,6,0.2226792509664771,0.39579917395282815,0.11281628162702018,0.5019781658699809,,
O=C(O)CCP(=O)(O)c1ccccc1,c1ccccc1,9,0.12326647493557333,0.19329719642437035,-1.0,-0.1807189461812213,-1.0,-0.6674889140632776
O=C(O)CCc1nc(-c2ccccc2)c(-c2cc,CC(=O)N(C)C,10,0.5409181431995793,0.5560786760520963,-1.0,-1.0,-1.0,-1.0
O=C(O)CCc1nc(-c2ccccc2)c(-c2cc,CCCCCOC(C)=O,10,0.39453701676933467,0.40653352565724044,-1.0,0.16068264891631256,-1.0,-0.36430348453998485
O=C(O)CCc1nc(-c2ccccc2)c(-c2cc,CCCCOC(C)=O,10,0.3647304806448685,0.380341170583348,-1.0,0.27193640241186534,-1.0,-0.14226311394501967
O=C(O)CCc1nc(-c2ccccc2)c(-c2cc,CCCOC(C)=O,10,0.16756871959343494,0.21430740663599793,0.3820422208149147,0.7690810389375994,-1.0,0.7527572329654448
O=C(O)CCc1nc(-c2ccccc2)c(-c2cc,CS(C)=O,7,0.8843446149742012,0.9439656421596738,-1.0,-1.0,-1.0,-1.0
O=C(O)CN(CC(=O)O)CP(=O)(O)O,CCCCCCO,9,0.43357616429560236,0.4440869200257207,-1.0,-0.2986107721997435,-1.0,-1.0
O=C(O)CNCc1ccccc1,ClCCl,5,0.6078931523738693,0.8003558560543584,-1.0,-0.43172560082568956,,
O=C(O)COc1ccc(Cl)cc1,CCC(C)O,9,0.04229969311141752,0.12305708822367752,0.9601293654873783,0.9266463240873513,0.8931555154713142,0.9632880799144102
O=C(O)COc1ccc(Cl)cc1,CCCCOC(C)=O,9,0.3424120943978826,0.3420925012277787,-1.0,-0.06265248286258362,-1.0,-0.962396587297998
O=C(O)COc1ccc(Cl)cc1,CCCOC(C)=O,9,0.22389276228779206,0.21216430213115553,-1.0,0.5292879838118028,-1.0,0.12104760391258162
O=C(O)COc1ccc(Cl)cc1,CCOC=O,9,0.30457242506512905,0.3001946150028629,-1.0,0.29684481017624986,-1.0,-0.2872018034055508
O=C(O)COc1ccc(Cl)cc1Cl,CC(=O)OCC(C)C,10,0.28083689987948557,0.3109855022366673,-1.0,0.18538358465491556,-1.0,-0.1567820685033725
O=C(O)COc1ccc(Cl)cc1Cl,CCC(C)O,10,0.0365401237619002,0.13091157762081698,0.9711000608476767,0.9175421239513047,0.8163818959973832,0.9856310259444954
O=C(O)COc1ccc(Cl)cc1Cl,CCCCOC(C)=O,10,0.2836169522245781,0.2676283468901409,-1.0,0.09233057307082793,-1.0,-0.6400019236804972
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,10,0.09044015532960271,0.09692195456223972,0.15598569918630945,0.781476390739578,-1.0,0.42260182618075937
O=C(O)Cc1c[nH]c2ccccc12,CS(C)=O,7,0.0757597543614425,0.09065619995673543,-1.0,0.3941702817960071,-1.0,-0.5361623960460911
O=C(O)Cc1ccc([N+](=O)[O-])cc1,CC(=O)N(C)C,10,0.20630278987593167,0.20484827598832384,-0.8861975884798663,0.578587950674837,-1.0,0.2809276044141549
O=C(O)Cc1ccc([N+](=O)[O-])cc1,OCCO,10,0.3410584021334783,0.29537084082506104,-1.0,0.5137338019274158,-1.0,0.13898660826360698
O=C(O)Cc1cccc2ccccc12,ClCCCl,10,0.12195724601811789,0.18069556371309875,0.5741201503376319,0.789452652862522,-1.0,0.7735078258414456
O=C(O)Cc1ccccc1Cl,CCc1ccccc1,10,0.16194345394561116,0.3270611659559295,0.6487385000303186,0.6736052311879406,-1.0,0.7199052659677401
O=C(O)Cc1ccccc1[N+](=O)[O-],OCCO,10,0.1648374085696928,0.18006540516277747,0.3429232499803414,0.8206002977367695,-1.0,0.7904728464036639
O=C(O)Cn1cnnn1,CCCCOC(C)=O,8,0.5896495202194518,0.5506339664308242,-1.0,-1.0,-1.0,-1.0
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,OCCO,6,0.06593829459709916,0.18468283779364847,0.6399441706200817,0.48096835891079903,,
O=C(O)c1cc([N+](=O)[O-])cc([N+,CN1CCCC1=O,10,0.08301444152323814,0.10361727654571971,0.6554231120331391,0.8770780453476072,-1.0,0.8400858431792347
O=C(O)c1cc([N+](=O)[O-])cc([N+,CS(C)=O,7,0.02402474067324189,0.07400950988764667,0.9564884183709992,0.9194377221071581,0.7988323972451041,0.9657729413303645
O=C(O)c1cc([N+](=O)[O-])cc([N+,OCCO,10,0.08668091309452321,0.14738111024012773,0.7193177426931545,0.813962844170891,-0.9265336519561931,0.8196052202922821
O=C(O)c1cc2ccccc2[nH]1,ClCCl,8,0.568282885100073,0.5919633419890288,-1.0,-1.0,-1.0,-1.0
O=C(O)c1cc2ccccc2cc1O,CC(=O)O,9,0.3054083122324078,0.28028520224693676,-1.0,0.36321248070636336,-1.0,-0.1801107768884478
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,CC(=O)O,6,0.46279107801502484,0.4997147116678139,-1.0,-0.7763954610109873,,
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,7,0.39934093547346056,0.41048102363073025,-1.0,-1.0,-1.0,-1.0
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)OCC(C)C,10,1.6922278894390084,1.6316371547152435,-1.0,-1.0,-1.0,-1.0
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)c1ccccc1,5,2.047598811594364,2.0514960691093878,-1.0,-1.0,,
O=C(O)c1ccc(C(=O)O)cc1,CCOCCOCC,6,1.579397099892023,1.5522409145984561,-1.0,-1.0,,
O=C(O)c1ccc(C(=O)O)cc1,CN1CCCC1=O,7,0.2644011282147046,0.28626418394062714,-1.0,-1.0,-1.0,-1.0
O=C(O)c1ccc(C(=O)O)cc1,O=C1CCCCC1,6,1.266184717314545,1.2220865411759394,-1.0,-1.0,,
O=C(O)c1ccc(C(=O)O)o1,CC(=O)CC(C)C,11,0.35528863569769625,0.4971300302639349,-1.0,-0.013345539927420713,-1.0,-0.3891666173745134
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,14,0.2840791587606134,0.41775559959154424,-0.47406039589518145,0.20459722669224711,-1.0,-0.031976889418734666
O=C(O)c1ccc(CO)cc1,CC(=O)OC(C)C,9,0.3662642336466538,0.47789357099016516,-1.0,-0.10314403761993662,-1.0,-0.519674876358521
O=C(O)c1ccc(CO)cc1,CCCCOC(C)=O,9,0.45331297871174064,0.554752046778045,-1.0,-0.5321675177376834,-1.0,-1.0
O=C(O)c1ccc(CO)cc1,CCOC=O,9,0.6031071118536144,0.6920309692070244,-1.0,-1.0,-1.0,-1.0
O=C(O)c1ccc(O)cc1,CCCCCCCCO,16,0.7392482124978563,0.7698099524846803,-1.0,-1.0,-1.0,-1.0
O=C(O)c1cccc(C(=O)O)c1,CC(=O)OCC(C)C,10,0.9124594001040177,0.924328936121677,-1.0,-1.0,-1.0,-1.0
O=C(O)c1cccc(C(=O)O)c1,CC(=O)c1ccccc1,5,0.8934005396213173,0.8633963113024848,-1.0,-1.0,,
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,8,0.28597315702486886,0.34769499357119454,-1.0,-0.3929498456140923,-1.0,-1.0
O=C(O)c1cccc(C(=O)O)c1,CCCCCCO,6,0.12177354357841773,0.13927316448185326,-0.18247726417990573,0.7461145698335419,,
O=C(O)c1cccc(C(=O)O)c1,CCCOC(C)=O,7,0.7538345122080772,0.7231496280525791,-1.0,-1.0,-1.0,-1.0
